playlist_id,track_name,track_uri,preview_url,added_at,analysis_url
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Farewell,spotify:track:40f4bFrEnG7TBLD7FFRqQj,https://p.scdn.co/mp3-preview/28d691ceb455cccf96e72992def3e19eec3b2959?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/40f4bFrEnG7TBLD7FFRqQj
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Crépuscule,spotify:track:4FE9jhuatcOZZYoHdBDN8T,https://p.scdn.co/mp3-preview/d99f0af6cc78ab24583b4563dc083936c69c2daa?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/4FE9jhuatcOZZYoHdBDN8T
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Intermezzo,spotify:track:1rAv3gMViglWehdm1baqcF,https://p.scdn.co/mp3-preview/c37e0eafc184c184f3207d64e0acf5d198057c5d?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/1rAv3gMViglWehdm1baqcF
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Atmosphere,spotify:track:55EbjQa4Th0gmzKQdSnMrw,https://p.scdn.co/mp3-preview/7cc91cfc1dc592b240d50e46599683d49a77b6ed?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/55EbjQa4Th0gmzKQdSnMrw
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Gone,spotify:track:4p7LooYAQniOpcNLunFnF3,,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/4p7LooYAQniOpcNLunFnF3
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,A Way to Heaven,spotify:track:53P3pDWN0hGSLypCMWCech,https://p.scdn.co/mp3-preview/2b0ce38805b999f9e84f9bbc10c7ca97fe608d71?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/53P3pDWN0hGSLypCMWCech
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,While You Sleep,spotify:track:6hv1AUktgRGpY6coub12NG,https://p.scdn.co/mp3-preview/bfcf046fdbc08acefa921c2fe18468182fa34954?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/6hv1AUktgRGpY6coub12NG
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Pillow,spotify:track:7LwNSNnRAMPm7u3XzqxAVi,https://p.scdn.co/mp3-preview/77ea973b42f2b081b08fc5122add62449ecde94f?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/7LwNSNnRAMPm7u3XzqxAVi
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Thinking Like The Flowers,spotify:track:2k0lAgtTw0Ac3P1uDd2QJ2,,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/2k0lAgtTw0Ac3P1uDd2QJ2
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Soothe,spotify:track:0TA4KpQK657wXKvW3X0Oxf,,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/0TA4KpQK657wXKvW3X0Oxf
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Slumber,spotify:track:6A72j6HPfF8Y52nPK6BXRk,https://p.scdn.co/mp3-preview/a5a572078e14540dee23d972fce4854c235b1726?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/6A72j6HPfF8Y52nPK6BXRk
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Reaching,spotify:track:0KvgYjNjdjpgjanBhUnSfO,https://p.scdn.co/mp3-preview/42baaa12869d268978f74af4a7795a780b201fb7?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/0KvgYjNjdjpgjanBhUnSfO
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Autonomous Prospect,spotify:track:3Y2OkyO2dpNCAPb9z8lFhm,https://p.scdn.co/mp3-preview/8f4933ce938e7f94f7117f0de7ebae847500f124?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/3Y2OkyO2dpNCAPb9z8lFhm
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,All Is Good,spotify:track:2taX1reIQRP5APwN3AYmDq,,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/2taX1reIQRP5APwN3AYmDq
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Sandy Foam,spotify:track:3UTIDzn7QvyeU4fl09Wa2B,https://p.scdn.co/mp3-preview/b8e11b439a514493e538eace8b1fd14dc53abc01?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/3UTIDzn7QvyeU4fl09Wa2B
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Sparkle,spotify:track:3a14Ywse8vF62KNc7zI4wW,https://p.scdn.co/mp3-preview/ce1882a0cec8d5f6e2d014f04cd5209cd2a166b7?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/3a14Ywse8vF62KNc7zI4wW
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Surrendering,spotify:track:57sxeemF1LxEGqZ9w4HQvi,https://p.scdn.co/mp3-preview/18d16533dc0b5cc5630b0efa9f66b48feda94bfe?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/57sxeemF1LxEGqZ9w4HQvi
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Noches rojas,spotify:track:1npS27jD8Fm6QpNHmtH5Pq,https://p.scdn.co/mp3-preview/ee9ede12bd7fdf0098e1f2b2f937929c9366d6df?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/1npS27jD8Fm6QpNHmtH5Pq
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Lily's Cradle,spotify:track:4UlarjdicLUPbdssOxWbYX,https://p.scdn.co/mp3-preview/f159a8bd98a9f86a8156d9dfa0127ae9007ca13e?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/4UlarjdicLUPbdssOxWbYX
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Sangre,spotify:track:6eck4C7AFDsmv8AAwozNa1,https://p.scdn.co/mp3-preview/038ca3a207cc3483114dc46222e9b410772150ca?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/6eck4C7AFDsmv8AAwozNa1
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Heading West,spotify:track:1KDGb7d3PHIOI6bLWgLFfV,https://p.scdn.co/mp3-preview/ac85cb9950ac8a5aae293f504256e737e74804f5?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/1KDGb7d3PHIOI6bLWgLFfV
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Pads of Redemption,spotify:track:5I3JZ3zvxKQMdp9rEcGkiR,https://p.scdn.co/mp3-preview/f8281074bac19729d65ac02df0c813b7cc392359?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/5I3JZ3zvxKQMdp9rEcGkiR
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,As She Awakens,spotify:track:1tZxzyEBPmsMTOpc6t005r,https://p.scdn.co/mp3-preview/42435896236064c6925e522441c819bca260da60?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/1tZxzyEBPmsMTOpc6t005r
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Chiudete Gli Occhi,spotify:track:1pFCkU2BQHr0mJIj05KXSD,https://p.scdn.co/mp3-preview/1b76367e7b3038973b69e0f353acaac13f8e9829?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/1pFCkU2BQHr0mJIj05KXSD
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Notte,spotify:track:3sAJq6EDW2iNSJnHwLzSqV,https://p.scdn.co/mp3-preview/3555bd851f70040d2c0633ced2a99bfb0a974cfe?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/3sAJq6EDW2iNSJnHwLzSqV
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Quantum,spotify:track:531T2IlqucxLsyDPtw6LSv,https://p.scdn.co/mp3-preview/20b2239841222f2c2f7c810d47b36abbea265718?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/531T2IlqucxLsyDPtw6LSv
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Slowly Relaxing,spotify:track:19iBXrL3jjNmm4oDaozXWA,https://p.scdn.co/mp3-preview/d84e87732cd8e4e4806c28dd451077218a2d22a7?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/19iBXrL3jjNmm4oDaozXWA
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Nocturne,spotify:track:68kWt9VWUD62Ga664SDCiz,https://p.scdn.co/mp3-preview/68180337c4f4e9983d01dd1b7d58031da5ec7225?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/68kWt9VWUD62Ga664SDCiz
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Un rêve merveilleux,spotify:track:2P05XZMM1Yg3ENIzCEanAj,https://p.scdn.co/mp3-preview/4d6f648f8b60ae504886fe3452789bb3c4ad9b5b?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/2P05XZMM1Yg3ENIzCEanAj
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,No me despiertes,spotify:track:3CkHOquzU3g6ekoYiuo5Fo,https://p.scdn.co/mp3-preview/6fef31fa84c3e5fecdc0b3a4879d486734918f3c?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/3CkHOquzU3g6ekoYiuo5Fo
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Éjszakai,spotify:track:2qHGPanT2ux9hwZDbmPr8t,https://p.scdn.co/mp3-preview/ffab72639954602e2fe859db19d46d64e6415dd6?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/2qHGPanT2ux9hwZDbmPr8t
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Noctis,spotify:track:3SwiMJxBE5eqYdbXJBRtiT,https://p.scdn.co/mp3-preview/4d56afd68242ce34dd66804a1a76605b48444a38?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/3SwiMJxBE5eqYdbXJBRtiT
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Ocean Safari,spotify:track:1kOp6oEC9hivJjhTyPs2AS,https://p.scdn.co/mp3-preview/f9b5523fdd95fba3373f8ead66f8be83c66b08aa?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/1kOp6oEC9hivJjhTyPs2AS
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Hibernation,spotify:track:1mYTROYR85RaiaVEtQztis,,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/1mYTROYR85RaiaVEtQztis
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Coralia,spotify:track:2QuojUtKiQ7l8ZQMDelt3s,https://p.scdn.co/mp3-preview/a4c243e74f5d22cc103fe92ed1d2403326e36c96?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/2QuojUtKiQ7l8ZQMDelt3s
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,First Bridge,spotify:track:09g7JMQLhGPspMm1hfeqCc,https://p.scdn.co/mp3-preview/3bb4eeb1f68de864f9cb081101110084264438cf?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/09g7JMQLhGPspMm1hfeqCc
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Beyond Barricades,spotify:track:6tLFPu4tSmS5LccfUNtbN6,https://p.scdn.co/mp3-preview/7ba2c995f1d55340cb881014261c51bbcf45920b?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/6tLFPu4tSmS5LccfUNtbN6
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Benevolent,spotify:track:6PySB4GoTTMKXhH4Ksaugj,https://p.scdn.co/mp3-preview/5a9dabd4b7d1a66c513a2be0dcc5026e6796c5b5?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/6PySB4GoTTMKXhH4Ksaugj
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,All Is Well Now,spotify:track:5QfENz96Rk140fmTccgCPa,https://p.scdn.co/mp3-preview/b9e570df47be01adb5534f662359bf719ac46c56?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/5QfENz96Rk140fmTccgCPa
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Call to Rest,spotify:track:7FpuImiEfUmOWKKi4UyO9y,https://p.scdn.co/mp3-preview/c5e7dfdc26ff8ee2f06878a54c21c8ac75aae2be?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/7FpuImiEfUmOWKKi4UyO9y
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Patience,spotify:track:342mXLmWmrjqqIaVtnYjRH,https://p.scdn.co/mp3-preview/f33729efd61f7406426e1f7bf1422f984e6da841?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/342mXLmWmrjqqIaVtnYjRH
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Floriscope,spotify:track:45HRj3YdVgAOLbkSRiJ4l3,https://p.scdn.co/mp3-preview/18e6b44b4eba9cd4f440ad19aab9dadbec9bed0c?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/45HRj3YdVgAOLbkSRiJ4l3
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Courage,spotify:track:13BdZaexiYI6sYpfJPFoIk,https://p.scdn.co/mp3-preview/9fc3b23306466c56652cf59f7bf6a0c1392806bc?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/13BdZaexiYI6sYpfJPFoIk
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Endymion,spotify:track:3Se2ifaSm69Np4OtyaNNKa,https://p.scdn.co/mp3-preview/a4d11958e19db6f8d55fceff4c817b9152cae9ab?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/3Se2ifaSm69Np4OtyaNNKa
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Lost in the Clouds,spotify:track:199TOFLcLwoW2knx6OTC0l,https://p.scdn.co/mp3-preview/4267c575daa451c7c7b2614b51043956397c041a?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/199TOFLcLwoW2knx6OTC0l
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Grateful Minds,spotify:track:1nwYsdWElwCywLZiY3J1g9,https://p.scdn.co/mp3-preview/76b4fb8441c6e4ef3a987a8cf675f344fa5ff118?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/1nwYsdWElwCywLZiY3J1g9
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,The Art Of Love,spotify:track:7hXKIp3IX3nrvHkq34zbMG,https://p.scdn.co/mp3-preview/1e9ccd9864690c85cf9c1de9c0b380ce13634b0d?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/7hXKIp3IX3nrvHkq34zbMG
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,In my quiet hour,spotify:track:4YhwpzwqfWEt04ki6wLUVk,https://p.scdn.co/mp3-preview/11bb68b3a9707f7e5175f2c2bd4a6e883032f705?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/4YhwpzwqfWEt04ki6wLUVk
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Between Moments,spotify:track:4dnjEaI4F2OigWbi95JIDm,,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/4dnjEaI4F2OigWbi95JIDm
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Ashton Lane,spotify:track:3Wt5w2KnJ5oTFtpsbGd2YJ,https://p.scdn.co/mp3-preview/9c4829607e1b7b704d0933b2808f99ac275a7a35?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/3Wt5w2KnJ5oTFtpsbGd2YJ
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,October,spotify:track:7x8ILiGyZAFW3F0rPUPYxm,https://p.scdn.co/mp3-preview/6e3cf600610082de37c4016578034d2c6bb14072?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/7x8ILiGyZAFW3F0rPUPYxm
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Stardust,spotify:track:6JgkNnr3q7oT21OPN8HxlF,https://p.scdn.co/mp3-preview/6c32af1ca947e931b915d37709d59b4ac114642c?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/6JgkNnr3q7oT21OPN8HxlF
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Diverse Path,spotify:track:12ueCnX0Agcf6dS5SZbjiw,https://p.scdn.co/mp3-preview/111533687300c949f5ebaec9634f97adb18ff2d9?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/12ueCnX0Agcf6dS5SZbjiw
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Trayi,spotify:track:3u9BK8XIFDSrzIePbJYvvp,https://p.scdn.co/mp3-preview/508f0ae8e4b5c3cf045080f97202fdc3292a2279?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/3u9BK8XIFDSrzIePbJYvvp
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Sleep Hibernation,spotify:track:0ek2PwrDkUWRqoaTq6WKDj,https://p.scdn.co/mp3-preview/c01b20e6bb1ddb208cc1b0f674e93763cc714fc5?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/0ek2PwrDkUWRqoaTq6WKDj
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Nature,spotify:track:2hNvIVkTOLl86RJ2i3C72n,https://p.scdn.co/mp3-preview/a62b26c3ec500cc6312a2d230345bea6b3d3e17b?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/2hNvIVkTOLl86RJ2i3C72n
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Longing,spotify:track:1ONolOLYjM977hgtqKzXmJ,https://p.scdn.co/mp3-preview/5e8f3d3e0d7fa1f9965eda329f7124a035070e0a?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/1ONolOLYjM977hgtqKzXmJ
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Harmonious,spotify:track:0w1kQy9x8W7yA299gFLhLn,https://p.scdn.co/mp3-preview/a2b203b78236dffed1d1c14ec45dd974d6c3c508?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/0w1kQy9x8W7yA299gFLhLn
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,No Struggle - No Progress,spotify:track:2DTi3hxKgiIJE1M9zwWvQB,https://p.scdn.co/mp3-preview/f6d21688569e038981c4f0baa8ba26476cf24763?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/2DTi3hxKgiIJE1M9zwWvQB
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Dream 1 (before the wind blows it all away) - Pt. 1,spotify:track:1b8hMNOq787OU4lAchJozZ,,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/1b8hMNOq787OU4lAchJozZ
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Finding Calmness,spotify:track:5ca7B7Qi2gpzPELK9lBab0,https://p.scdn.co/mp3-preview/571c071c9eca92871c9036055311bcd17b689eeb?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/5ca7B7Qi2gpzPELK9lBab0
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Arriving,spotify:track:0VZSqwbrOlZxOEakvAQX5a,https://p.scdn.co/mp3-preview/8087c781506fd6a41caa95e70734f1f0b24f28cd?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/0VZSqwbrOlZxOEakvAQX5a
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Energy,spotify:track:5gdW6VVL4UNnqtvGs5yyjJ,https://p.scdn.co/mp3-preview/4639bdaab2deb250fc51c3379edbd40b8ef7dca2?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/5gdW6VVL4UNnqtvGs5yyjJ
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Montauk,spotify:track:0eQZinXiAeZ75SRcJwuweI,https://p.scdn.co/mp3-preview/461f4ffe5d08122db0ed114d2b54c1832f2438c5?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/0eQZinXiAeZ75SRcJwuweI
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Light Path,spotify:track:4QtIwLatqBQlnCuG3dpsRS,https://p.scdn.co/mp3-preview/ab2bbbac1025a83c76ff432ff47457c73b6c9fff?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/4QtIwLatqBQlnCuG3dpsRS
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Linger,spotify:track:0LRcLz3D9bHLPPVegJoFZL,https://p.scdn.co/mp3-preview/71267838e1c802ac8dd03ed342b8e416be580941?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/0LRcLz3D9bHLPPVegJoFZL
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Himalaya,spotify:track:6cFTdXS8OY0Z5009mk3di8,https://p.scdn.co/mp3-preview/96c176c0f0903b8bb8e8111db8361eed20c0c293?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/6cFTdXS8OY0Z5009mk3di8
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,For the Love of Love,spotify:track:7KWhxUrK9ofPTn3ItWceR5,https://p.scdn.co/mp3-preview/8264837c5521ac6f35c20b7b350e828ac5619c15?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/7KWhxUrK9ofPTn3ItWceR5
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Tell Me And I'll Forget,spotify:track:5ZMpJvJRpTs8jPCFDbUqfM,,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/5ZMpJvJRpTs8jPCFDbUqfM
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Drifting into Sleep,spotify:track:21Td7lpeuMOx1UNhUBySOc,https://p.scdn.co/mp3-preview/3a4c39a167f4939e724f5c5c17ad177d8a97d600?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/21Td7lpeuMOx1UNhUBySOc
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Whisperer,spotify:track:07dIxNWwFGWwPrYuMypE2z,https://p.scdn.co/mp3-preview/b5b587344b41835fb8592e11f75e063972f0dac7?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/07dIxNWwFGWwPrYuMypE2z
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Night In Burma,spotify:track:5Lb49aaOwrA5OCWz2yVZQp,,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/5Lb49aaOwrA5OCWz2yVZQp
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Hush,spotify:track:7JDULs0oIly6dVLDZLUNkd,https://p.scdn.co/mp3-preview/9cd3cb1328ee26993412a13e6b42d1b16df35c99?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/7JDULs0oIly6dVLDZLUNkd
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Celandine,spotify:track:5ptMWCoMxUP5phRKZ5MyBx,https://p.scdn.co/mp3-preview/b4cfce6da8308d14b156855d2d962fa890a7caf4?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/5ptMWCoMxUP5phRKZ5MyBx
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Lyrebird,spotify:track:72mDETn3Ba8yVewAcqnlqQ,https://p.scdn.co/mp3-preview/e2add7bf9cb8e31dbaddcac11cc72a4003d4b8fb?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/72mDETn3Ba8yVewAcqnlqQ
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Hiraeth,spotify:track:5DNpEwASbbGXz9wbr0ex6v,https://p.scdn.co/mp3-preview/19ffd5e59e035d455328541d215ac9afbb7a74ec?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/5DNpEwASbbGXz9wbr0ex6v
